ticker,company,lat,lon,state,state_code,state_name,date,avg_rad_month,ret,avg_rad_month_lag1,brightness_change,ret_fwd_1m
ABBV,AbbVie,42.327724,-87.8394189,WI,WI,WISCONSIN,2018-08-01,6.741009367251213,0.051287063310244,0.0,6.741009367251213,-0.0145862802682923
ABBV,AbbVie,42.327724,-87.8394189,WI,WI,WISCONSIN,2018-09-01,9.885608092016323,-0.0145862802682923,6.741009367251213,3.1445987247651104,-0.1768872153190411
ABBV,AbbVie,42.327724,-87.8394189,WI,WI,WISCONSIN,2018-10-01,10.761071920559921,-0.1768872153190411,9.885608092016323,0.875463828543598,0.2238724020773315
ABBV,AbbVie,42.327724,-87.8394189,WI,WI,WISCONSIN,2018-11-01,13.109735991714812,0.2238724020773315,10.761071920559921,2.348664071154891,-0.0220643654751305
ABBV,AbbVie,42.327724,-87.8394189,WI,WI,WISCONSIN,2018-12-01,13.592436514185707,-0.0220643654751305,13.109735991714812,0.48270052247089446,-0.1290812831438592
ABBV,AbbVie,42.327724,-87.8394189,WI,WI,WISCONSIN,2019-01-01,18.665127788680497,-0.1290812831438592,13.592436514185707,5.07269127449479,-0.000973201016965
ABBV,AbbVie,42.327724,-87.8394189,WI,WI,WISCONSIN,2019-02-01,21.852323551128308,-0.000973201016965,18.665127788680497,3.1871957624478107,0.017036943621985
ABBV,AbbVie,42.327724,-87.8394189,WI,WI,WISCONSIN,2019-03-01,19.466975550645458,0.017036943621985,21.852323551128308,-2.38534800048285,-0.0148900611124659
ABBV,AbbVie,42.327724,-87.8394189,WI,WI,WISCONSIN,2019-04-01,9.652192304218085,-0.0148900611124659,19.466975550645458,-9.814783246427373,-0.0209458243485238
ABBV,AbbVie,42.327724,-87.8394189,WI,WI,WISCONSIN,2019-05-01,0.0,-0.0209458243485238,9.652192304218085,-9.652192304218085,-0.0520143304224799
ABBV,AbbVie,42.327724,-87.8394189,WI,WI,WISCONSIN,2019-06-01,0.0,-0.0520143304224799,0.0,0.0,-0.0838833285308804
ABBV,AbbVie,42.327724,-87.8394189,WI,WI,WISCONSIN,2019-07-01,0.0,-0.0838833285308804,0.0,0.0,0.0018378661085491
ABBV,AbbVie,42.327724,-87.8394189,WI,WI,WISCONSIN,2019-08-01,10.006479383325555,0.0018378661085491,0.0,10.006479383325555,0.1518103137464395
ABBV,AbbVie,42.327724,-87.8394189,WI,WI,WISCONSIN,2019-09-01,9.988043603561382,0.1518103137464395,10.006479383325555,-0.018435779764173432,0.0505809185943051
ABBV,AbbVie,42.327724,-87.8394189,WI,WI,WISCONSIN,2019-10-01,10.820094784931495,0.0505809185943051,9.988043603561382,0.8320511813701135,0.1189098857017063
ABBV,AbbVie,42.327724,-87.8394189,WI,WI,WISCONSIN,2019-11-01,12.337192356002742,0.1189098857017063,10.820094784931495,1.5170975710712469,0.0092325355811981
ABBV,AbbVie,42.327724,-87.8394189,WI,WI,WISCONSIN,2019-12-01,13.693391645899109,0.0092325355811981,12.337192356002742,1.3561992898963666,-0.0849331709081513
ABBV,AbbVie,42.327724,-87.8394189,WI,WI,WISCONSIN,2020-01-01,18.447839282586287,-0.0849331709081513,13.693391645899109,4.754447636687178,0.0721792828290708
ABBV,AbbVie,42.327724,-87.8394189,WI,WI,WISCONSIN,2020-02-01,19.038498375226684,0.0721792828290708,18.447839282586287,0.5906590926403972,-0.111072043628822
ABBV,AbbVie,42.327724,-87.8394189,WI,WI,WISCONSIN,2020-03-01,10.199970029425561,-0.111072043628822,19.038498375226684,-8.838528345801123,0.0788816716952458
ABBV,AbbVie,42.327724,-87.8394189,WI,WI,WISCONSIN,2020-04-01,11.384262599416097,0.0788816716952458,10.199970029425561,1.1842925699905358,0.144186009364549
ABBV,AbbVie,42.327724,-87.8394189,WI,WI,WISCONSIN,2020-05-01,0.0,0.144186009364549,11.384262599416097,-11.384262599416097,0.0594580795149022
ABBV,AbbVie,42.327724,-87.8394189,WI,WI,WISCONSIN,2020-06-01,0.0,0.0594580795149022,0.0,0.0,-0.033306026825616
ABBV,AbbVie,42.327724,-87.8394189,WI,WI,WISCONSIN,2020-07-01,0.0,-0.033306026825616,0.0,0.0,0.0213768184938887
ABBV,AbbVie,42.327724,-87.8394189,WI,WI,WISCONSIN,2020-08-01,10.33395437262017,0.0213768184938887,0.0,10.33395437262017,-0.0854129389790664
ABBV,AbbVie,42.327724,-87.8394189,WI,WI,WISCONSIN,2020-09-01,9.699243896915316,-0.0854129389790664,10.33395437262017,-0.6347104757048534,-0.0284277563345594
ABBV,AbbVie,42.327724,-87.8394189,WI,WI,WISCONSIN,2020-10-01,11.42742996216655,-0.0284277563345594,9.699243896915316,1.7281860652512329,0.2456422884841962
ABBV,AbbVie,42.327724,-87.8394189,WI,WI,WISCONSIN,2020-11-01,12.72463856343653,0.2456422884841962,11.42742996216655,1.2972086012699808,0.0245745736605096
ABBV,AbbVie,42.327724,-87.8394189,WI,WI,WISCONSIN,2020-12-01,14.049838851108845,0.0245745736605096,12.72463856343653,1.325200287672315,-0.0435837096335687
ABBV,AbbVie,42.327724,-87.8394189,WI,WI,WISCONSIN,2021-01-01,21.531417015296796,-0.0435837096335687,14.049838851108845,7.481578164187951,0.0636232509364542
ABBV,AbbVie,42.327724,-87.8394189,WI,WI,WISCONSIN,2021-02-01,29.387741889779985,0.0636232509364542,21.531417015296796,7.856324874483189,0.0044551185676864
ABBV,AbbVie,42.327724,-87.8394189,WI,WI,WISCONSIN,2021-03-01,12.266427525255477,0.0044551185676864,29.387741889779985,-17.12131436452451,0.0303084808109517
ABBV,AbbVie,42.327724,-87.8394189,WI,WI,WISCONSIN,2021-04-01,10.237336820267336,0.0303084808109517,12.266427525255477,-2.029090704988141,0.0275908413871825
ABBV,AbbVie,42.327724,-87.8394189,WI,WI,WISCONSIN,2021-05-01,0.0,0.0275908413871825,10.237336820267336,-10.237336820267336,-0.004947236252047
ABBV,AbbVie,42.327724,-87.8394189,WI,WI,WISCONSIN,2021-06-01,0.0,-0.004947236252047,0.0,0.0,0.032493114012785
ABBV,AbbVie,42.327724,-87.8394189,WI,WI,WISCONSIN,2021-07-01,0.0,0.032493114012785,0.0,0.0,0.0500986709550201
ABBV,AbbVie,42.327724,-87.8394189,WI,WI,WISCONSIN,2021-08-01,6.812106739320659,0.0500986709550201,0.0,6.812106739320659,-0.1068884948823843
ABBV,AbbVie,42.327724,-87.8394189,WI,WI,WISCONSIN,2021-09-01,10.410221661896214,-0.1068884948823843,6.812106739320659,3.5981149225755553,0.0630387465882149
ABBV,AbbVie,42.327724,-87.8394189,WI,WI,WISCONSIN,2021-10-01,9.138551931878999,0.0630387465882149,10.410221661896214,-1.2716697300172157,0.0175076673792302
ABBV,AbbVie,42.327724,-87.8394189,WI,WI,WISCONSIN,2021-11-01,11.849458855750475,0.0175076673792302,9.138551931878999,2.7109069238714767,0.1745313688116632
ABNB,Airbnb,37.7932754,-122.3963589,CA,CA,CALIFORNIA,2021-02-01,16.550681876177208,0.1237270632062683,17.98871254865608,-1.4380306724788703,-0.0892173642722063
ABNB,Airbnb,37.7932754,-122.3963589,CA,CA,CALIFORNIA,2021-03-01,15.021798707372461,-0.0892173642722063,16.550681876177208,-1.5288831688047466,-0.0810364772251575
ABNB,Airbnb,37.7932754,-122.3963589,CA,CA,CALIFORNIA,2021-04-01,16.679058691277735,-0.0810364772251575,15.021798707372461,1.6572599839052735,-0.1870766693380516
ABNB,Airbnb,37.7932754,-122.3963589,CA,CA,CALIFORNIA,2021-05-01,14.94968013883678,-0.1870766693380516,16.679058691277735,-1.7293785524409557,0.0907407838105545
ABNB,Airbnb,37.7932754,-122.3963589,CA,CA,CALIFORNIA,2021-06-01,3.6617754781569767,0.0907407838105545,14.94968013883678,-11.287904660679803,-0.0596186817239183
ABNB,Airbnb,37.7932754,-122.3963589,CA,CA,CALIFORNIA,2021-07-01,5.044148212650908,-0.0596186817239183,3.6617754781569767,1.3823727344939316,0.0762447844257567
ABNB,Airbnb,37.7932754,-122.3963589,CA,CA,CALIFORNIA,2021-08-01,15.310617100458659,0.0762447844257567,5.044148212650908,10.26646888780775,0.0823278537621494
ABNB,Airbnb,37.7932754,-122.3963589,CA,CA,CALIFORNIA,2021-09-01,15.364262039408002,0.0823278537621494,15.310617100458659,0.05364493894934341,0.0173472647517698
ABNB,Airbnb,37.7932754,-122.3963589,CA,CA,CALIFORNIA,2021-10-01,16.84904591346923,0.0173472647517698,15.364262039408002,1.4847838740612271,0.0110159942791612
ABNB,Airbnb,37.7932754,-122.3963589,CA,CA,CALIFORNIA,2021-11-01,15.126869054925839,0.0110159942791612,16.84904591346923,-1.7221768585433903,-0.0350642635237368
ABT,Abbott Laboratories,42.327724,-87.8394189,WI,WI,WISCONSIN,2018-03-01,13.363866419813858,-0.0067963144501352,20.549091370492555,-7.1852249506786965,-0.0298730574994244
ABT,Abbott Laboratories,42.327724,-87.8394189,WI,WI,WISCONSIN,2018-04-01,16.402821483818354,-0.0298730574994244,13.363866419813858,3.0389550640044956,0.0635845341283978
ABT,Abbott Laboratories,42.327724,-87.8394189,WI,WI,WISCONSIN,2018-05-01,0.0,0.0635845341283978,16.402821483818354,-16.402821483818354,-0.008776053145813
ABT,Abbott Laboratories,42.327724,-87.8394189,WI,WI,WISCONSIN,2018-06-01,0.0,-0.008776053145813,0.0,0.0,0.0746023350666988
ABT,Abbott Laboratories,42.327724,-87.8394189,WI,WI,WISCONSIN,2018-07-01,0.0,0.0746023350666988,0.0,0.0,0.0244191145485785
ABT,Abbott Laboratories,42.327724,-87.8394189,WI,WI,WISCONSIN,2018-08-01,6.741009367251213,0.0244191145485785,0.0,6.741009367251213,0.097546533681031
ABT,Abbott Laboratories,42.327724,-87.8394189,WI,WI,WISCONSIN,2018-09-01,9.885608092016323,0.097546533681031,6.741009367251213,3.1445987247651104,-0.0602508815305135
ABT,Abbott Laboratories,42.327724,-87.8394189,WI,WI,WISCONSIN,2018-10-01,10.761071920559921,-0.0602508815305135,9.885608092016323,0.875463828543598,0.078539575228052
ABT,Abbott Laboratories,42.327724,-87.8394189,WI,WI,WISCONSIN,2018-11-01,13.109735991714812,0.078539575228052,10.761071920559921,2.348664071154891,-0.0232282472478424
ABT,Abbott Laboratories,42.327724,-87.8394189,WI,WI,WISCONSIN,2018-12-01,13.592436514185707,-0.0232282472478424,13.109735991714812,0.48270052247089446,0.0089871420404294
ABT,Abbott Laboratories,42.327724,-87.8394189,WI,WI,WISCONSIN,2019-01-01,18.665127788680497,0.0089871420404294,13.592436514185707,5.07269127449479,0.0685106083320257
ABT,Abbott Laboratories,42.327724,-87.8394189,WI,WI,WISCONSIN,2019-02-01,21.852323551128308,0.0685106083320257,18.665127788680497,3.1871957624478107,0.0298892736762745
